"","GEOID","county_ID","coastal","total_population","hhs_total","median_hh_income","pct_hisp","pct_less_HS","pct_health_coverage","pct_unemployed"
"370","48029161501","48029",0,7912,2792,36143,84.909,30.089,43.735,11.852
"371","48029161503","48029",0,5620,1745,44938,91.406,28.382,59.055,9.847
"372","48029161504","48029",0,5643,1541,57188,87.383,25.924,45.37,20.187
"373","48029161600","48029",0,4833,1407,45869,85.475,25.728,66.702,2.762
"374","48029161801","48029",0,3398,1156,66583,69.953,12.345,67.237,10.236
"375","48029161802","48029",0,9762,2860,49972,74.626,22.677,68.108,6.876
"376","48029161901","48029",0,1212,361,89519,68.317,21.69,59.292,5.138
"377","48029161902","48029",0,15555,4533,75036,69.412,18.556,73.537,3.028
"378","48029162001","48029",0,2489,748,58387,86.701,33.811,52.348,2.605
"379","48029162003","48029",0,5661,1799,72448,83.483,26.431,53.791,5.317
"380","48029162004","48029",0,3637,1177,61412,84.548,30.505,61.872,9.952
"381","48029170101","48029",0,3536,1140,39770,95.984,37.122,39.019,15.146
"382","48029170102","48029",0,2891,1137,26846,95.884,52.318,46.6,10.377
"383","48029170200","48029",0,4746,1841,23209,96.523,46.95,43.094,17.443
"384","48029170300","48029",0,5353,1731,29295,92.546,44.51,58.019,8.542
"385","48029170401","48029",0,3838,1241,32734,82.126,40.308,39.252,9.726
"386","48029170402","48029",0,4666,1454,37663,97.964,34.766,31.792,11.685
"387","48029170500","48029",0,3859,1348,50516,86.473,29.794,50.492,7.347
"388","48029170600","48029",0,3900,1607,54750,95,31.275,60.392,7.99
"389","48029170700","48029",0,4553,1286,43947,99.165,45.56,49.095,8.396
"390","48029170800","48029",0,2027,605,45104,92.156,27.291,36.329,5.14
"391","48029170900","48029",0,3622,1203,40609,91.303,39.799,58.467,9.515
"392","48029171000","48029",0,5718,1612,35197,98.951,44.828,26.432,14.485
"393","48029171100","48029",0,3395,1246,34773,96.76,41.314,32.136,13.065
"394","48029171200","48029",0,4021,1306,28438,96.692,40.179,38.886,9.58
"395","48029171301","48029",0,3078,853,43906,94.542,34.609,45.694,9.807
"396","48029171302","48029",0,4270,1309,38875,85.761,21.632,68.202,7.085
"397","48029171401","48029",0,4281,1178,52813,91.824,30.134,54.167,5.022
"398","48029171402","48029",0,6381,1756,46574,95.22,36.518,41.094,4.406
"399","48029171501","48029",0,2464,750,39904,90.503,43.448,60.761,9.302
"400","48029171502","48029",0,4711,1894,36862,92.21,29.232,50.145,2.539
"401","48029171601","48029",0,3721,1221,38875,93.093,33.194,31.176,8.623
"402","48029171602","48029",0,5163,1506,33681,93.066,32.95,50,9.97
"403","48029171700","48029",0,8748,2636,50516,85.299,15.168,61.92,13.741
"404","48029171801","48029",0,5315,1825,48093,77.422,23.802,75.54,5.141
"405","48029171802","48029",0,6477,2294,36295,91.4,31.151,43.8,7.752
"406","48029171903","48029",0,5410,1900,46601,83.475,26.063,65.308,0.757
"407","48029171912","48029",0,7229,2389,83554,54.669,8.449,77.562,0.929
"408","48029171913","48029",0,4510,1513,63688,76.186,17.8,64.02,10.092
"409","48029171914","48029",0,5445,1654,86107,78.365,11.338,78.368,3.864
"410","48029171915","48029",0,1540,602,79115,69.805,11.89,56.232,3.421
"411","48029171916","48029",0,10991,3216,96020,57.984,5.056,84.701,7.899
"412","48029171917","48029",0,9342,2757,94750,62.738,5.158,85.449,4.57
"413","48029171918","48029",0,7850,3080,71560,73.401,10.243,69.547,5.7
"414","48029171919","48029",0,6785,2016,81367,67.561,10.357,72.628,3.363
"415","48029171920","48029",0,9177,2840,68444,71.363,15.412,71.482,5.788
"416","48029171921","48029",0,7516,2200,80287,65.553,12.093,65.904,5.086
"417","48029171922","48029",0,6328,1849,77272,64.649,10.383,71.417,6.775
"418","48029171923","48029",0,9695,3293,77343,60.021,10.965,89.21,12.621
"419","48029171924","48029",0,7134,3161,72352,61.214,2.389,91.776,1.683
"420","48029171926","48029",0,2667,1563,38363,28.159,6.689,54.401,3.771
"421","48029171927","48029",0,11508,4423,65592,68.231,8.598,82.652,9.391
"422","48029171928","48029",0,5937,1752,111543,62.776,3.934,92.054,3.83
"423","48029171929","48029",0,5310,1536,73487,74.143,6.326,62.427,20.836
"424","48029172002","48029",0,27915,8988,104123,55.737,5.953,79.151,2.063
"425","48029172003","48029",0,6444,1856,99430,57.883,7.808,88.361,4.697
"426","48029172004","48029",0,11543,3932,115531,44.443,5.978,82.626,8.108
"427","48029172005","48029",0,10904,3996,88750,50.816,1.875,82.995,2.612
"428","48029172006","48029",0,14229,3923,113311,53.398,10.556,83.773,3.714
"429","48029172008","48029",0,5697,1947,131702,44.462,1.534,97.738,1.701
"430","48029172009","48029",0,10185,3059,127969,47.58,2.658,92.154,4.484
"431","48029180101","48029",0,5117,1902,60924,72.543,13.738,59.405,1.876
"432","48029180102","48029",0,1852,784,84500,78.24,5.895,65.152,2.218
"433","48029180201","48029",0,4836,1882,37191,83.127,26.52,55.209,5.219
"434","48029180202","48029",0,5201,2236,35784,77.716,23.292,63.856,3.412
"435","48029180300","48029",0,4435,1501,42710,86.945,19.647,66.773,10.434
"436","48029180400","48029",0,4318,1516,32214,88.258,27.849,31.761,9.725
"437","48029180501","48029",0,4845,2095,27048,75.212,34.223,52.514,4.052
"438","48029180503","48029",0,4174,1351,50054,88.668,22.486,63.596,7.204
"439","48029180504","48029",0,4671,1282,51765,87.861,40.93,56.041,10.309
"440","48029180602","48029",0,4086,1921,42917,71.243,15.017,59.378,8.427
"441","48029180603","48029",0,2038,759,68150,69.038,14.444,60.575,5.729
"442","48029180604","48029",0,6328,2667,50739,87.895,16.815,50.577,10.988
"443","48029180701","48029",0,3914,1921,40871,46.346,6.627,76.609,5.028
"444","48029180702","48029",0,6150,2675,46715,60.748,8.699,69.572,5.236
"445","48029180800","48029",0,2567,1367,26976,74.25,10.643,47.563,4.294
"446","48029180901","48029",0,5096,1920,55625,79.651,14.833,61.888,7.483
"447","48029180902","48029",0,8765,2859,49603,88.979,31.645,28.574,4.852
"448","48029181001","48029",0,3098,1138,58518,73.66,8.267,69.388,7.771
"449","48029181003","48029",0,8111,3338,43538,47.084,21.644,44.175,4.211
"450","48029181004","48029",0,6381,2992,51272,43.269,8.673,85.353,3.181
"451","48029181005","48029",0,4305,1894,29589,54.286,17.505,60.941,8.524
"452","48029181100","48029",0,5464,2493,75085,55.966,6.746,79.801,6.044
"453","48029181200","48029",0,5045,2155,100124,43.31,3.815,92.185,1.485
"454","48029181301","48029",0,4463,2261,50364,55.389,5.685,79.141,5.439
"455","48029181302","48029",0,5892,3094,54415,56.806,7.085,71.624,7.417
"456","48029181303","48029",0,3643,1468,41984,38.21,26.285,40.731,7.224
"457","48029181402","48029",0,3011,1645,48882,39.123,10.612,85.112,3.795
"458","48029181403","48029",0,6626,3309,56474,47.525,10.865,51.581,3.918
"459","48029181404","48029",0,5511,2821,58463,41.844,6.869,75.924,3.593
"460","48029181503","48029",0,8950,3761,54101,46.38,4.035,74.707,5.385
"461","48029181504","48029",0,6875,3677,45282,60.509,2.632,58.366,1.172
"462","48029181505","48029",0,4591,1627,83607,64.06,4.998,61.677,7.222
"463","48029181506","48029",0,3779,1738,43786,59.487,21.082,50.336,6.23
"464","48029181601","48029",0,3369,1261,55313,82.191,12.309,67.852,8.938
"465","48029181602","48029",0,6028,2309,53254,87.989,14.908,67.271,4.859
"466","48029181703","48029",0,8287,3117,104821,42.995,7.448,70.257,0.588
"467","48029181704","48029",0,6338,2210,62026,76.459,15.576,65.063,10.625
"468","48029181705","48029",0,6326,2731,54381,57.287,12.181,52.618,4.801
"469","48029181711","48029",0,9321,2981,96845,57.344,4.384,89.736,5.587
"470","48029181712","48029",0,4129,1305,90742,58.44,9.262,75.94,4.262
"471","48029181713","48029",0,7377,2639,81268,64.335,3.195,82.184,2.56
"472","48029181715","48029",0,6424,2095,73950,76.557,6.458,63.573,2.382
"473","48029181716","48029",0,8002,2432,77105,81.755,11.281,64.173,2.831
"474","48029181718","48029",0,4820,1796,85000,52.261,9.884,80.406,1.752
"475","48029181720","48029",0,5338,1551,118618,42.975,3.493,75.158,12.492
"476","48029181721","48029",0,3245,1030,107750,62.681,2.167,89.694,7.056
"477","48029181722","48029",0,4353,1538,78611,54.078,4.195,96.312,5.369
"478","48029181723","48029",0,4621,1337,86573,66.198,6.398,72.233,2.358
"479","48029181724","48029",0,5174,1609,114028,53.943,3.397,86.745,2.119
"480","48029181725","48029",0,5824,2407,54227,75.343,18.403,69.726,7.728
"481","48029181726","48029",0,14802,4164,126866,60.999,8.315,91.911,1.1
"482","48029181727","48029",0,3944,1413,64896,77.662,17.654,60.351,11.169
"483","48029181729","48029",0,13493,4068,116339,55.332,2.224,89.64,4.893
"484","48029181730","48029",0,3872,1452,69800,68.802,11.791,81.938,2.854
"485","48029181731","48029",0,7145,2305,90285,70.637,5.062,65.778,4.493
"486","48029181732","48029",0,9321,2989,57481,54.983,10.236,74.852,8.62
"487","48029181733","48029",0,6352,1752,84388,64.137,5.337,94.386,1.993
"488","48029181808","48029",0,1939,845,91042,45.848,5.604,95.538,1.568
"489","48029181809","48029",0,6368,2472,68985,62.28,6.705,71.198,6.017
"490","48029181811","48029",0,4024,1529,80068,51.417,4.847,65.917,4.672
"491","48029181813","48029",0,8751,3775,54265,54.977,8.67,77.52,5.965
"492","48029181814","48029",0,7293,3629,70097,53.229,2.059,79.488,7.147
"493","48029181815","48029",0,3043,1224,101417,35.787,2.53,85.302,3.455
"494","48029181816","48029",0,4031,1531,100515,52.716,5.325,69.319,2.52
"495","48029181817","48029",0,3115,1270,74948,60.642,10.351,80.996,5.941
"496","48029181818","48029",0,5737,2555,67121,39.603,5.66,75.305,4.28
"497","48029181819","48029",0,8554,3287,74836,52.151,6.115,65.42,3.72
"498","48029181820","48029",0,9119,2270,50476,49.326,9.016,78.38,9.876
"499","48029181821","48029",0,3733,1434,86964,54.567,7.447,74.766,5.187
"500","48029181822","48029",0,4419,1902,63723,57.615,6.628,82.173,3.392
"501","48029181823","48029",0,3065,1086,73790,45.971,2.708,75.828,3.176
"502","48029181824","48029",0,3561,1292,80806,66.302,5.67,71.259,3.167
"503","48029181825","48029",0,6456,2490,73843,45.431,9.615,83.798,9.66
"504","48029181826","48029",0,6857,2212,109024,62.87,2.337,92.847,4.493
"505","48029181901","48029",0,4856,2502,58286,41.207,6.243,66.951,6.403
"506","48029181902","48029",0,11026,4054,117813,46.644,4.53,95.276,3.149
"507","48029182001","48029",0,5190,1852,113281,50.347,2.054,84.862,1.741
"508","48029182002","48029",0,9059,3429,146964,39.695,2.513,90.371,5.977
"509","48029182003","48029",0,4841,1852,137031,40.136,3.805,81.44,6.567
"510","48029182101","48029",0,15280,5455,136533,21.839,0.387,91.744,3.87
"511","48029182102","48029",0,11916,4078,162869,31.479,4.982,90.737,2.502
"512","48029182103","48029",0,5149,1821,139866,40.629,2.636,79.934,3.406
"513","48029182105","48029",0,12381,3728,117460,51.216,1.415,94.149,5.424
"514","48029182106","48029",0,9851,3073,120972,55.263,3.065,84.084,5.952
"515","48029190100","48029",0,2797,1266,45366,79.979,19.464,61.597,5.205
"516","48029190200","48029",0,3868,2121,63822,55.662,2.189,66.918,2.983
"517","48029190400","48029",0,4493,1183,92313,36.167,0,89.607,5.724
"518","48029190501","48029",0,3011,1093,48150,84.922,19.155,47.505,2.608
"519","48029190503","48029",0,2739,1285,52917,69.843,16.053,50.355,4.918
"520","48029190504","48029",0,2602,983,42198,81.322,29.137,53.756,7.06
"521","48029190601","48029",0,3846,1128,38857,93.474,40.325,25.627,6.403
"522","48029190603","48029",0,2625,860,55066,92.838,34.383,49.848,10.065
"523","48029190604","48029",0,4589,1234,46802,93.789,40.266,33.273,6.75
"524","48029190700","48029",0,3403,1825,60469,67.646,14.17,65.763,3.243
"525","48029190800","48029",0,2286,918,179500,13.386,0.757,93.964,9.2
"526","48029190901","48029",0,6488,2828,52814,67.494,12.458,56.554,7.042
"527","48029190902","48029",0,4197,1466,92929,65.118,6.375,65.626,1.459
"528","48029191003","48029",0,8845,3171,41855,83.109,21.398,49.447,4.763
"529","48029191004","48029",0,4217,1500,34939,85.606,34.591,38.92,3.812
"530","48029191005","48029",0,2312,702,55100,90.311,21.571,34.469,3.785
"531","48029191006","48029",0,6196,2306,40802,95.465,41.853,28.028,7.244
"532","48029191101","48029",0,1834,654,148864,33.86,3.173,72.268,2.081
"533","48029191102","48029",0,2148,841,69253,62.709,13.282,82.77,0.237
"534","48029191201","48029",0,3041,1144,86587,53.798,10.098,65.602,2.881
"535","48029191202","48029",0,4885,2432,62683,57.052,9.398,65.765,5.425
"536","48029191303","48029",0,1698,766,78250,40.872,7.492,65.72,2.083
"537","48029191304","48029",0,2687,1139,34016,77.968,8.195,49.518,5.832
"538","48029191405","48029",0,8646,3661,101206,44.113,2.866,84.721,4.645
"539","48029191406","48029",0,6432,2673,125208,30.908,0.95,94.872,0.271
"540","48029191408","48029",0,2811,1549,38690,56.208,8.889,43.882,2.111
"541","48029191409","48029",0,7284,3415,45446,60.901,21.157,50.606,3.743
"542","48029191410","48029",0,5865,3211,39920,60.784,7.095,55.211,2.822
"543","48029191411","48029",0,4894,2132,67418,54.557,7.761,89.302,0
"544","48029191412","48029",0,2205,756,202417,27.166,1.55,96.965,5.38
"545","48029191413","48029",0,5848,2647,78125,40.082,3.702,79.038,3.38
"546","48029191503","48029",0,5003,2234,105745,44.893,2.781,86.528,0
"547","48029191504","48029",0,2863,1044,225556,37.408,0.203,99.367,1.149
"548","48029191505","48029",0,2069,820,130298,39.923,1.176,94.684,2.916
"549","48029191506","48029",0,5653,2451,85755,45.056,6.851,70.471,6.439
"550","48029191701","48029",0,1455,517,141518,21.443,2.703,98.632,2.345
"551","48029191702","48029",0,7649,3017,107494,19.48,2.888,87.416,1.623
"552","48029191804","48029",0,11226,3659,159953,31.65,0.177,92.796,1.469
"553","48029191806","48029",0,7612,2952,156935,29.703,2.028,94.737,5.462
"554","48029191807","48029",0,9601,5183,75319,47.703,2.966,75.548,1.488
"555","48029191808","48029",0,5567,2005,109238,30.986,1.592,91.919,3.692
"556","48029191809","48029",0,8284,2810,145918,41.948,6.791,90.251,3.394
"557","48029191810","48029",0,6667,2323,101067,30.673,2.024,73.075,9.251
"558","48029191811","48029",0,4448,1505,111359,31.7,2.407,90.435,6.494
"559","48029191812","48029",0,3963,1383,146375,39.616,4.219,84.111,1.114
"560","48029191813","48029",0,6512,2299,114970,42.598,5.767,90.143,2.473
"561","48029191814","48029",0,6167,2082,108688,42.29,8.704,76.492,1.393
"562","48029191815","48029",0,4106,1635,86424,37.092,1.817,92.383,1.478
"563","48029191816","48029",0,3222,1487,88969,30.354,3.309,92.489,1.761
"564","48029191818","48029",0,5697,2736,60469,47.077,2.12,55.642,5.171
"565","48029191819","48029",0,10478,3496,122839,46.946,3.132,64.803,3.022
"566","48029191900","48029",0,3870,1956,66472,55.013,19.564,69.733,7.839
"567","48029192000","48029",0,5704,2938,37078,48.124,5.082,47.246,3.766
"568","48029192100","48029",0,2262,1281,86250,53.183,10.644,82.114,2.675
"569","48029192200","48029",0,3094,1501,55427,69.748,11.134,63.584,4.406
"570","48029192300","48029",0,4917,2286,79286,41.428,6.959,71.068,9.357
"571","48029980001","48029",0,0,0,NA,NA,NA,NA,NA
"572","48029980002","48029",0,0,0,NA,NA,NA,NA,NA
"573","48029980003","48029",0,1093,285,70250,18.115,2.376,96.267,3.305
"574","48029980004","48029",0,0,0,NA,NA,NA,NA,NA
"575","48029980005","48029",0,12,4,NA,0,0,100,0
"576","48029980100","48029",0,1182,240,60000,76.227,2.053,70.824,5.389
"577","48031950101","48031",0,2842,1263,49435,20.725,10.882,60.456,2.941
"578","48031950102","48031",0,2023,899,117096,4.053,2.819,68.416,6.362
"579","48031950201","48031",0,3433,1441,65708,23.187,9.969,83.343,4.257
"580","48031950202","48031",0,3310,1233,103307,25.831,13.46,53.928,2.897
"581","48033950100","48033",0,686,215,80625,7.58,5.467,93.61,1.761
"582","48035950100","48035",0,3941,1616,59926,25.374,14.747,53.662,6.472
"583","48035950200","48035",0,1884,691,56593,22.081,15.794,52.832,0.718
"584","48035950300","48035",0,1600,730,75188,9.375,4.37,78.589,5.723
"585","48035950400","48035",0,3607,1494,76250,9.038,8.131,64.247,1.875
"586","48035950500","48035",0,3050,1185,49414,34.689,18.659,68.648,4.723
"587","48035950600","48035",0,1841,701,72017,1.575,7.783,78.839,3.317
"588","48035950700","48035",0,2481,860,56354,25.554,13.729,44.86,4.224
"589","48037010100","48037",0,5997,2031,55233,21.444,11.387,46.126,5.43
"590","48037010400","48037",0,3581,1678,27391,12.315,20.998,67.604,10.44
"591","48037010500","48037",0,2589,679,22031,7.57,21.389,72.25,9.237
"592","48037010600","48037",0,1630,581,29821,11.411,27.037,59.883,10.478
"593","48037010700","48037",0,5268,2213,49944,8.846,7.91,60,5.657
"594","48037010800","48037",0,4397,1903,34336,3.821,8.533,47.623,8.115
"595","48037010903","48037",0,3808,1566,63039,4.858,5.819,64.233,0.908
"596","48037010904","48037",0,3944,1472,89310,4.108,3.401,89.167,6.064
"597","48037010905","48037",0,2599,951,56125,12.505,5.533,73.755,4.199
"598","48037010906","48037",0,4930,2187,82708,1.582,5.736,87.704,2.185
"599","48037011001","48037",0,3487,1183,51194,9.894,11.95,71.845,0
"600","48037011002","48037",0,4748,1917,48835,7.582,2.761,58.578,1.978
"601","48037011101","48037",0,3885,1609,56250,4.633,13.654,61.46,3.051
"602","48037011102","48037",0,2603,558,57755,8.452,18.562,80,1.793
"603","48037011201","48037",0,4179,1376,152656,4.547,4.119,85.454,2.368
"604","48037011202","48037",0,2728,929,99987,0.33,2.439,59.407,0.289
"605","48037011301","48037",0,3087,1281,53352,6.349,14.409,72.854,5.356
"606","48037011302","48037",0,2025,660,56772,15.309,7.492,82.462,0.334
"607","48037011402","48037",0,1917,794,53125,1.356,9.169,59.792,1.128
"608","48037011403","48037",0,3286,1240,65068,5.813,7.621,84.534,2.839
"609","48037011404","48037",0,4083,1657,62846,4.115,2.723,82.008,0.226
"610","48037011501","48037",0,8265,2028,75069,14.386,16.465,60.323,6.475
"611","48037011502","48037",0,2409,991,51004,1.494,13.547,84.145,2.903
"612","48037011601","48037",0,2801,1153,54426,18.993,11.735,79.078,5.561
"613","48037011602","48037",0,2657,1085,59044,2.183,7.976,74.858,3.774
"614","48037011700","48037",0,1844,764,61071,0.976,6.088,76.181,0
"615","48039660100","48039",1,4235,1510,109750,31.381,4.574,96.379,4.298
"616","48039660200","48039",1,6062,2085,102715,29.149,8.049,83.983,3.373
"617","48039660301","48039",1,4022,1548,85693,22.849,4.891,88.561,7.745
"618","48039660302","48039",1,3400,1040,120938,12.176,0.414,89.963,1.954
"619","48039660303","48039",1,3856,1185,149266,24.118,6.906,94.79,4.278
"620","48039660401","48039",1,2753,1074,88375,39.629,11.752,51.434,0
"621","48039660402","48039",1,4845,1436,157361,30.485,5.995,85.559,4.183
"622","48039660403","48039",1,4766,1852,82986,30.235,6.729,96.162,4.89
"623","48039660501","48039",1,2194,827,143068,29.398,3.721,90.086,1.23
"624","48039660502","48039",1,4745,1285,132509,51.338,5.42,73.389,2.982
"625","48039660503","48039",1,2735,1099,68750,35.759,3.507,71.962,1.753
"626","48039660504","48039",1,1357,447,94766,49.374,12.843,84.294,5.612
"627","48039660603","48039",1,2895,1412,70592,40.449,1.916,95.677,2.432
"628","48039660604","48039",1,3727,1127,144329,24.336,2.882,100,0.473
